interaction_id,lead_id,interaction_type,timestamp,channel,device_type,campaign_id,full_name,email,created_at,source_channel,location,lead_quality_score,converted
IT04119,LD00042,ad clicked,2024-10-01,instagram,desktop,CP329,Lee Young,schaeferkristen@example.net,2024-07-29,Instagram,Russian Federation,71,0
IT02887,LD00043,page viewed,2024-04-10,email campaign,mobile,CP477,Sharon Patterson,natalie51@example.net,2024-03-11,Email Campaign,Kuwait,38,1
IT01375,LD00043,ad clicked,2024-05-30,email campaign,desktop,CP801,Sharon Patterson,natalie51@example.net,2024-03-11,Email Campaign,Kuwait,38,1
IT00803,LD00043,page viewed,2024-05-31,email campaign,desktop,CP469,Sharon Patterson,natalie51@example.net,2024-03-11,Email Campaign,Kuwait,38,1
IT02573,LD00044,page viewed,2025-08-08,linkedin,desktop,CP937,William Anderson,devin85@example.net,2025-07-21,LinkedIn,Sweden,96,1
IT01052,LD00044,demo booked,2025-08-10,linkedin,mobile,CP115,William Anderson,devin85@example.net,2025-07-21,LinkedIn,Sweden,96,1
IT01068,LD00044,ad clicked,2025-09-02,linkedin,mobile,CP254,William Anderson,devin85@example.net,2025-07-21,LinkedIn,Sweden,96,1
IT01004,LD00044,page viewed,2025-09-12,linkedin,desktop,CP622,William Anderson,devin85@example.net,2025-07-21,LinkedIn,Sweden,96,1
IT03437,LD00044,email opened,2025-10-13,linkedin,desktop,CP520,William Anderson,devin85@example.net,2025-07-21,LinkedIn,Sweden,96,1
IT00820,LD00045,demo booked,2025-01-13,linkedin,desktop,CP187,Tammie Freeman,stephenchristian@example.org,2024-12-28,LinkedIn,Angola,83,0
IT02025,LD00045,email opened,2025-02-09,linkedin,desktop,CP449,Tammie Freeman,stephenchristian@example.org,2024-12-28,LinkedIn,Angola,83,0
IT02087,LD00045,page viewed,2025-02-26,linkedin,desktop,CP445,Tammie Freeman,stephenchristian@example.org,2024-12-28,LinkedIn,Angola,83,0
IT03371,LD00046,demo booked,2024-08-12,google ads,desktop,CP414,Mackenzie Brooks,jeffreymarks@example.com,2024-07-14,Google Ads,Morocco,100,0
IT01364,LD00046,demo booked,2024-08-20,google ads,mobile,CP152,Mackenzie Brooks,jeffreymarks@example.com,2024-07-14,Google Ads,Morocco,100,0
IT02082,LD00046,ad clicked,2024-08-21,google ads,desktop,CP243,Mackenzie Brooks,jeffreymarks@example.com,2024-07-14,Google Ads,Morocco,100,0
IT01799,LD00047,email opened,2025-01-28,email campaign,desktop,CP403,Eric King,pamela94@example.com,2025-01-16,Email Campaign,Indonesia,78,0
IT00942,LD00047,demo booked,2025-02-05,email campaign,mobile,CP987,Eric King,pamela94@example.com,2025-01-16,Email Campaign,Indonesia,78,0
IT01616,LD00047,ad clicked,2025-03-17,email campaign,desktop,CP106,Eric King,pamela94@example.com,2025-01-16,Email Campaign,Indonesia,78,0
IT03927,LD00047,email opened,2025-03-27,email campaign,mobile,CP204,Eric King,pamela94@example.com,2025-01-16,Email Campaign,Indonesia,78,0
IT01471,LD00047,email opened,2025-04-11,email campaign,desktop,CP285,Eric King,pamela94@example.com,2025-01-16,Email Campaign,Indonesia,78,0
IT00583,LD00048,email opened,2024-02-17,google ads,mobile,CP331,Todd Burton,johnsoncathy@example.com,2024-01-27,Google Ads,Marshall Islands,68,0
IT01935,LD00048,ad clicked,2024-03-04,google ads,desktop,CP747,Todd Burton,johnsoncathy@example.com,2024-01-27,Google Ads,Marshall Islands,68,0
IT01162,LD00048,ad clicked,2024-03-11,google ads,desktop,CP245,Todd Burton,johnsoncathy@example.com,2024-01-27,Google Ads,Marshall Islands,68,0
IT03832,LD00048,ad clicked,2024-04-08,google ads,mobile,CP294,Todd Burton,johnsoncathy@example.com,2024-01-27,Google Ads,Marshall Islands,68,0
IT03514,LD00048,page viewed,2024-04-13,google ads,desktop,CP930,Todd Burton,johnsoncathy@example.com,2024-01-27,Google Ads,Marshall Islands,68,0
IT03732,LD00049,email opened,2024-10-10,instagram,desktop,CP181,Tammy Hanson,iyoung@example.com,2024-10-08,Instagram,Oman,81,0
IT03626,LD00049,page viewed,2024-10-12,instagram,desktop,CP437,Tammy Hanson,iyoung@example.com,2024-10-08,Instagram,Oman,81,0
IT03520,LD00049,demo booked,2024-10-19,instagram,desktop,CP293,Tammy Hanson,iyoung@example.com,2024-10-08,Instagram,Oman,81,0
IT03099,LD00049,demo booked,2024-12-09,instagram,mobile,CP454,Tammy Hanson,iyoung@example.com,2024-10-08,Instagram,Oman,81,0
IT02768,LD00050,page viewed,2025-05-10,google ads,mobile,CP279,Amanda Knight,dgarcia@example.com,2025-04-18,Google Ads,Paraguay,100,1
IT04155,LD00050,page viewed,2025-06-11,google ads,mobile,CP795,Amanda Knight,dgarcia@example.com,2025-04-18,Google Ads,Paraguay,100,1
IT01639,LD00051,ad clicked,2025-07-01,linkedin,desktop,CP802,Mark Gentry,ricky66@example.org,2025-06-16,LinkedIn,Nepal,58,1
IT01839,LD00051,ad clicked,2025-07-05,linkedin,desktop,CP946,Mark Gentry,ricky66@example.org,2025-06-16,LinkedIn,Nepal,58,1
IT00608,LD00051,page viewed,2025-07-20,linkedin,desktop,CP434,Mark Gentry,ricky66@example.org,2025-06-16,LinkedIn,Nepal,58,1
IT04635,LD00051,ad clicked,2025-07-22,linkedin,mobile,CP230,Mark Gentry,ricky66@example.org,2025-06-16,LinkedIn,Nepal,58,1
IT00771,LD00051,ad clicked,2025-08-04,linkedin,desktop,CP874,Mark Gentry,ricky66@example.org,2025-06-16,LinkedIn,Nepal,58,1
IT01714,LD00052,email opened,2024-01-24,email campaign,mobile,CP402,Mr. Randy Gardner DDS,qalvarez@example.net,2024-01-20,Email Campaign,Puerto Rico,68,0
IT02258,LD00052,email opened,2024-01-31,email campaign,desktop,CP658,Mr. Randy Gardner DDS,qalvarez@example.net,2024-01-20,Email Campaign,Puerto Rico,68,0
IT00555,LD00052,email opened,2024-02-02,email campaign,mobile,CP879,Mr. Randy Gardner DDS,qalvarez@example.net,2024-01-20,Email Campaign,Puerto Rico,68,0
IT03505,LD00052,ad clicked,2024-02-11,email campaign,mobile,CP515,Mr. Randy Gardner DDS,qalvarez@example.net,2024-01-20,Email Campaign,Puerto Rico,68,0
IT00386,LD00052,ad clicked,2024-03-15,email campaign,desktop,CP579,Mr. Randy Gardner DDS,qalvarez@example.net,2024-01-20,Email Campaign,Puerto Rico,68,0
IT03542,LD00052,ad clicked,2024-03-31,email campaign,mobile,CP923,Mr. Randy Gardner DDS,qalvarez@example.net,2024-01-20,Email Campaign,Puerto Rico,68,0
IT01488,LD00053,ad clicked,2024-05-09,email campaign,desktop,CP982,Matthew Bonilla,dawn20@example.org,2024-03-02,Email Campaign,Cyprus,71,0
IT04174,LD00054,ad clicked,2025-05-27,instagram,mobile,CP416,Andrew Salinas,antoniogibson@example.org,2025-05-09,Instagram,Saint Barthelemy,69,0
IT04273,LD00054,ad clicked,2025-05-27,instagram,desktop,CP869,Andrew Salinas,antoniogibson@example.org,2025-05-09,Instagram,Saint Barthelemy,69,0
IT02763,LD00054,page viewed,2025-06-19,instagram,mobile,CP385,Andrew Salinas,antoniogibson@example.org,2025-05-09,Instagram,Saint Barthelemy,69,0
IT02039,LD00055,demo booked,2024-01-18,instagram,desktop,CP169,Cynthia Norton,richardgonzalez@example.com,2023-12-11,Instagram,Namibia,69,1
IT04951,LD00055,ad clicked,2024-01-23,instagram,mobile,CP359,Cynthia Norton,richardgonzalez@example.com,2023-12-11,Instagram,Namibia,69,1
IT01913,LD00055,email opened,2024-01-27,instagram,mobile,CP959,Cynthia Norton,richardgonzalez@example.com,2023-12-11,Instagram,Namibia,69,1
IT04353,LD00055,ad clicked,2024-02-06,instagram,mobile,CP523,Cynthia Norton,richardgonzalez@example.com,2023-12-11,Instagram,Namibia,69,1
IT03651,LD00055,demo booked,2024-02-12,instagram,mobile,CP623,Cynthia Norton,richardgonzalez@example.com,2023-12-11,Instagram,Namibia,69,1
IT02367,LD00056,page viewed,2024-10-04,email campaign,mobile,CP408,Christopher Macdonald,stevenbrooks@example.com,2024-09-10,Email Campaign,Saint Helena,96,1
IT03192,LD00056,ad clicked,2024-11-01,email campaign,desktop,CP161,Christopher Macdonald,stevenbrooks@example.com,2024-09-10,Email Campaign,Saint Helena,96,1
IT02954,LD00056,page viewed,2024-11-12,email campaign,mobile,CP138,Christopher Macdonald,stevenbrooks@example.com,2024-09-10,Email Campaign,Saint Helena,96,1
IT04799,LD00056,email opened,2024-11-17,email campaign,mobile,CP524,Christopher Macdonald,stevenbrooks@example.com,2024-09-10,Email Campaign,Saint Helena,96,1
IT03882,LD00056,page viewed,2024-11-30,email campaign,mobile,CP874,Christopher Macdonald,stevenbrooks@example.com,2024-09-10,Email Campaign,Saint Helena,96,1
IT02926,LD00057,demo booked,2025-05-12,email campaign,mobile,CP676,Donna Parsons,deannablake@example.com,2025-05-02,Email Campaign,Italy,58,0
IT04213,LD00057,email opened,2025-05-19,email campaign,desktop,CP277,Donna Parsons,deannablake@example.com,2025-05-02,Email Campaign,Italy,58,0
IT04025,LD00057,ad clicked,2025-05-21,email campaign,desktop,CP177,Donna Parsons,deannablake@example.com,2025-05-02,Email Campaign,Italy,58,0
IT03983,LD00057,demo booked,2025-05-22,email campaign,mobile,CP710,Donna Parsons,deannablake@example.com,2025-05-02,Email Campaign,Italy,58,0
IT04175,LD00058,page viewed,2024-11-26,linkedin,mobile,CP613,Juan Lopez,pamela55@example.org,2024-09-15,LinkedIn,Mayotte,89,0
IT04132,LD00059,email opened,2025-03-21,instagram,desktop,CP205,Eric Ramirez,kayla11@example.net,2025-03-17,Instagram,Namibia,67,1
IT01512,LD00059,page viewed,2025-03-25,instagram,desktop,CP800,Eric Ramirez,kayla11@example.net,2025-03-17,Instagram,Namibia,67,1
IT04708,LD00059,page viewed,2025-04-21,instagram,desktop,CP216,Eric Ramirez,kayla11@example.net,2025-03-17,Instagram,Namibia,67,1
IT01080,LD00059,demo booked,2025-04-25,instagram,mobile,CP468,Eric Ramirez,kayla11@example.net,2025-03-17,Instagram,Namibia,67,1
IT03160,LD00059,email opened,2025-05-24,instagram,mobile,CP285,Eric Ramirez,kayla11@example.net,2025-03-17,Instagram,Namibia,67,1
IT02980,LD00059,demo booked,2025-06-03,instagram,mobile,CP223,Eric Ramirez,kayla11@example.net,2025-03-17,Instagram,Namibia,67,1
IT01648,LD00059,ad clicked,2025-06-07,instagram,desktop,CP291,Eric Ramirez,kayla11@example.net,2025-03-17,Instagram,Namibia,67,1
IT03137,LD00060,demo booked,2025-05-04,google ads,mobile,CP230,Kelly Roberts,megan02@example.com,2025-03-14,Google Ads,Norway,81,0
IT03813,LD00061,email opened,2024-11-29,instagram,mobile,CP310,Andrew Vang,danielleanthony@example.org,2024-11-17,Instagram,Gambia,75,1
IT02056,LD00061,demo booked,2024-12-04,instagram,mobile,CP914,Andrew Vang,danielleanthony@example.org,2024-11-17,Instagram,Gambia,75,1
IT02166,LD00061,demo booked,2025-01-03,instagram,desktop,CP536,Andrew Vang,danielleanthony@example.org,2024-11-17,Instagram,Gambia,75,1
IT03086,LD00062,ad clicked,2024-12-27,google ads,mobile,CP818,Nathaniel Holloway,john00@example.com,2024-12-27,Google Ads,Samoa,82,0
IT01295,LD00062,demo booked,2025-01-15,google ads,desktop,CP333,Nathaniel Holloway,john00@example.com,2024-12-27,Google Ads,Samoa,82,0
IT04573,LD00062,email opened,2025-03-02,google ads,desktop,CP725,Nathaniel Holloway,john00@example.com,2024-12-27,Google Ads,Samoa,82,0
IT03164,LD00062,page viewed,2025-03-09,google ads,desktop,CP511,Nathaniel Holloway,john00@example.com,2024-12-27,Google Ads,Samoa,82,0
IT04434,LD00062,email opened,2025-03-09,google ads,mobile,CP572,Nathaniel Holloway,john00@example.com,2024-12-27,Google Ads,Samoa,82,0
IT04613,LD00063,ad clicked,2024-09-12,email campaign,mobile,CP597,Jeffrey Clark,walshwilliam@example.com,2024-08-30,Email Campaign,Israel,55,0
IT01877,LD00063,page viewed,2024-10-08,email campaign,desktop,CP192,Jeffrey Clark,walshwilliam@example.com,2024-08-30,Email Campaign,Israel,55,0
IT00164,LD00063,ad clicked,2024-11-05,email campaign,mobile,CP910,Jeffrey Clark,walshwilliam@example.com,2024-08-30,Email Campaign,Israel,55,0
IT00137,LD00063,email opened,2024-11-12,email campaign,mobile,CP572,Jeffrey Clark,walshwilliam@example.com,2024-08-30,Email Campaign,Israel,55,0
IT04423,LD00063,ad clicked,2024-11-21,email campaign,mobile,CP628,Jeffrey Clark,walshwilliam@example.com,2024-08-30,Email Campaign,Israel,55,0
IT02053,LD00063,demo booked,2024-11-23,email campaign,mobile,CP192,Jeffrey Clark,walshwilliam@example.com,2024-08-30,Email Campaign,Israel,55,0
IT02264,LD00064,email opened,2024-12-01,instagram,mobile,CP993,Elizabeth Gardner,bennettfernando@example.com,2024-11-22,Instagram,Nauru,40,0
IT02034,LD00064,email opened,2024-12-11,instagram,desktop,CP476,Elizabeth Gardner,bennettfernando@example.com,2024-11-22,Instagram,Nauru,40,0
IT01921,LD00064,demo booked,2024-12-25,instagram,mobile,CP730,Elizabeth Gardner,bennettfernando@example.com,2024-11-22,Instagram,Nauru,40,0
IT04616,LD00064,ad clicked,2025-01-11,instagram,desktop,CP778,Elizabeth Gardner,bennettfernando@example.com,2024-11-22,Instagram,Nauru,40,0
IT04348,LD00064,email opened,2025-01-13,instagram,mobile,CP722,Elizabeth Gardner,bennettfernando@example.com,2024-11-22,Instagram,Nauru,40,0
IT03222,LD00064,page viewed,2025-01-22,instagram,mobile,CP348,Elizabeth Gardner,bennettfernando@example.com,2024-11-22,Instagram,Nauru,40,0
IT04152,LD00064,email opened,2025-02-20,instagram,mobile,CP381,Elizabeth Gardner,bennettfernando@example.com,2024-11-22,Instagram,Nauru,40,0
IT02634,LD00065,ad clicked,2024-07-23,email campaign,desktop,CP876,Tammy Sexton,kgarza@example.org,2024-07-22,Email Campaign,Grenada,52,0
IT01651,LD00065,demo booked,2024-07-30,email campaign,mobile,CP106,Tammy Sexton,kgarza@example.org,2024-07-22,Email Campaign,Grenada,52,0
IT00115,LD00065,demo booked,2024-08-04,email campaign,desktop,CP523,Tammy Sexton,kgarza@example.org,2024-07-22,Email Campaign,Grenada,52,0
IT04194,LD00065,email opened,2024-08-05,email campaign,mobile,CP191,Tammy Sexton,kgarza@example.org,2024-07-22,Email Campaign,Grenada,52,0
IT00396,LD00065,demo booked,2024-10-09,email campaign,desktop,CP254,Tammy Sexton,kgarza@example.org,2024-07-22,Email Campaign,Grenada,52,0
IT00377,LD00065,ad clicked,2024-10-11,email campaign,mobile,CP812,Tammy Sexton,kgarza@example.org,2024-07-22,Email Campaign,Grenada,52,0
IT01535,LD00066,ad clicked,2024-08-30,linkedin,desktop,CP174,Robert Evans,qthompson@example.org,2024-08-10,LinkedIn,Liberia,40,0
IT00292,LD00067,page viewed,2025-06-07,instagram,mobile,CP178,Vicki Newman,fisherjanet@example.com,2025-05-31,Instagram,Lithuania,52,1
IT02994,LD00067,ad clicked,2025-06-09,instagram,desktop,CP753,Vicki Newman,fisherjanet@example.com,2025-05-31,Instagram,Lithuania,52,1
IT00715,LD00067,ad clicked,2025-06-16,instagram,mobile,CP224,Vicki Newman,fisherjanet@example.com,2025-05-31,Instagram,Lithuania,52,1
IT01095,LD00067,demo booked,2025-08-23,instagram,mobile,CP691,Vicki Newman,fisherjanet@example.com,2025-05-31,Instagram,Lithuania,52,1
IT03735,LD00068,ad clicked,2024-04-06,instagram,mobile,CP630,Christopher Moon,audrey60@example.net,2024-03-28,Instagram,Malaysia,73,0
IT00839,LD00068,demo booked,2024-04-10,instagram,mobile,CP560,Christopher Moon,audrey60@example.net,2024-03-28,Instagram,Malaysia,73,0
IT02120,LD00068,email opened,2024-05-13,instagram,mobile,CP434,Christopher Moon,audrey60@example.net,2024-03-28,Instagram,Malaysia,73,0
IT04415,LD00068,page viewed,2024-05-14,instagram,desktop,CP297,Christopher Moon,audrey60@example.net,2024-03-28,Instagram,Malaysia,73,0
IT01530,LD00069,page viewed,2025-05-04,google ads,mobile,CP792,Brittany Campbell,iadkins@example.net,2025-03-29,Google Ads,Qatar,78,1
IT02228,LD00069,email opened,2025-06-04,google ads,desktop,CP545,Brittany Campbell,iadkins@example.net,2025-03-29,Google Ads,Qatar,78,1
IT04707,LD00071,page viewed,2024-02-27,google ads,desktop,CP863,Charles Morgan,pateleric@example.net,2024-01-30,Google Ads,Saudi Arabia,70,0
IT04870,LD00071,ad clicked,2024-04-23,google ads,mobile,CP416,Charles Morgan,pateleric@example.net,2024-01-30,Google Ads,Saudi Arabia,70,0
IT04148,LD00072,demo booked,2025-09-25,instagram,desktop,CP523,Daniel Munoz,richard46@example.net,2025-07-08,Instagram,Sierra Leone,91,0
IT03499,LD00073,demo booked,2025-05-07,google ads,mobile,CP728,Jenny Zimmerman,marshallrichard@example.net,2025-04-22,Google Ads,Argentina,47,1
IT01751,LD00073,page viewed,2025-05-15,google ads,desktop,CP239,Jenny Zimmerman,marshallrichard@example.net,2025-04-22,Google Ads,Argentina,47,1
IT04077,LD00073,page viewed,2025-06-08,google ads,mobile,CP777,Jenny Zimmerman,marshallrichard@example.net,2025-04-22,Google Ads,Argentina,47,1
IT00656,LD00073,email opened,2025-06-11,google ads,mobile,CP211,Jenny Zimmerman,marshallrichard@example.net,2025-04-22,Google Ads,Argentina,47,1
IT03695,LD00073,demo booked,2025-07-10,google ads,desktop,CP774,Jenny Zimmerman,marshallrichard@example.net,2025-04-22,Google Ads,Argentina,47,1
IT00662,LD00073,email opened,2025-07-21,google ads,mobile,CP341,Jenny Zimmerman,marshallrichard@example.net,2025-04-22,Google Ads,Argentina,47,1
IT02197,LD00074,email opened,2025-02-13,linkedin,desktop,CP189,Madison Clements,harringtonemma@example.org,2025-01-09,LinkedIn,Mozambique,70,0
IT04003,LD00075,ad clicked,2025-08-04,linkedin,desktop,CP537,Jonathan Allen,hudsondanielle@example.net,2025-07-05,LinkedIn,Pakistan,82,1
IT01704,LD00075,ad clicked,2025-08-25,linkedin,desktop,CP823,Jonathan Allen,hudsondanielle@example.net,2025-07-05,LinkedIn,Pakistan,82,1
IT01378,LD00075,page viewed,2025-09-01,linkedin,desktop,CP900,Jonathan Allen,hudsondanielle@example.net,2025-07-05,LinkedIn,Pakistan,82,1
IT00346,LD00075,email opened,2025-09-03,linkedin,desktop,CP585,Jonathan Allen,hudsondanielle@example.net,2025-07-05,LinkedIn,Pakistan,82,1
IT03141,LD00075,demo booked,2025-10-02,linkedin,desktop,CP442,Jonathan Allen,hudsondanielle@example.net,2025-07-05,LinkedIn,Pakistan,82,1
IT03365,LD00076,page viewed,2025-10-15,email campaign,mobile,CP628,Nathan Reid,nrivera@example.org,2025-07-27,Email Campaign,Denmark,75,1
IT00542,LD00076,ad clicked,2025-10-24,email campaign,desktop,CP458,Nathan Reid,nrivera@example.org,2025-07-27,Email Campaign,Denmark,75,1
IT01996,LD00077,demo booked,2024-09-03,linkedin,mobile,CP495,Julie Estrada,stewarttrevor@example.net,2024-09-02,LinkedIn,Peru,85,0
IT00403,LD00077,email opened,2024-09-20,linkedin,mobile,CP389,Julie Estrada,stewarttrevor@example.net,2024-09-02,LinkedIn,Peru,85,0
IT00896,LD00077,email opened,2024-11-05,linkedin,desktop,CP809,Julie Estrada,stewarttrevor@example.net,2024-09-02,LinkedIn,Peru,85,0
IT01813,LD00078,ad clicked,2024-09-03,google ads,mobile,CP116,Christopher Hill,johnpratt@example.net,2024-07-01,Google Ads,Comoros,71,0
IT04528,LD00078,demo booked,2024-09-08,google ads,desktop,CP759,Christopher Hill,johnpratt@example.net,2024-07-01,Google Ads,Comoros,71,0
IT01882,LD00079,demo booked,2024-05-09,google ads,desktop,CP524,Kristy Thompson,joan37@example.org,2024-04-13,Google Ads,Azerbaijan,56,1
IT02874,LD00079,page viewed,2024-06-21,google ads,mobile,CP131,Kristy Thompson,joan37@example.org,2024-04-13,Google Ads,Azerbaijan,56,1
IT01934,LD00080,email opened,2024-04-13,linkedin,mobile,CP370,Mr. Cristian Moreno,rollinskenneth@example.com,2024-04-12,LinkedIn,Chile,58,0
IT02593,LD00080,ad clicked,2024-04-14,linkedin,desktop,CP790,Mr. Cristian Moreno,rollinskenneth@example.com,2024-04-12,LinkedIn,Chile,58,0
IT01536,LD00080,ad clicked,2024-05-16,linkedin,mobile,CP268,Mr. Cristian Moreno,rollinskenneth@example.com,2024-04-12,LinkedIn,Chile,58,0
IT01396,LD00081,email opened,2024-01-24,linkedin,mobile,CP334,Sarah Alvarez,sanchezcarol@example.org,2024-01-19,LinkedIn,Egypt,71,0
IT02856,LD00081,ad clicked,2024-04-10,linkedin,desktop,CP732,Sarah Alvarez,sanchezcarol@example.org,2024-01-19,LinkedIn,Egypt,71,0
IT03607,LD00082,demo booked,2024-07-15,instagram,mobile,CP576,Kenneth Pacheco,aguilarthomas@example.net,2024-07-01,Instagram,Tanzania,71,0
IT03622,LD00082,demo booked,2024-07-24,instagram,desktop,CP511,Kenneth Pacheco,aguilarthomas@example.net,2024-07-01,Instagram,Tanzania,71,0
IT00953,LD00082,page viewed,2024-08-05,instagram,mobile,CP593,Kenneth Pacheco,aguilarthomas@example.net,2024-07-01,Instagram,Tanzania,71,0
IT00066,LD00083,ad clicked,2024-05-01,google ads,mobile,CP120,Jessica Galvan MD,fryejames@example.net,2024-04-28,Google Ads,Marshall Islands,83,0
IT01358,LD00083,page viewed,2024-05-12,google ads,mobile,CP896,Jessica Galvan MD,fryejames@example.net,2024-04-28,Google Ads,Marshall Islands,83,0
IT00185,LD00083,demo booked,2024-05-20,google ads,desktop,CP757,Jessica Galvan MD,fryejames@example.net,2024-04-28,Google Ads,Marshall Islands,83,0
